1			-0.3631466645067299
2	0.12732667378114318	-0.10936867691324514	-0.38947201737064724
3	0.10445793263920652	-0.13397645897536617	-0.41596664907323266
4	0.08140044641363663	-0.1587531451086959	-0.4426279002022063
5	0.05815987522520147	-0.18369964186277044	-0.46945236285520947
6	0.034740896075258446	-0.2088169466313598	-0.4964358460182912
7	0.011147242632332369	-0.2341060308752594	-0.5235733491902373
8	-0.0126182414548156	-0.2595677273449969	-0.5508590436297536
9	-0.03655353583357901	-0.28520262317916034	-0.5782862605779001
10	-0.06065736393403773	-0.31101096038701637	-0.6058474858076108
11	-0.0849291018034713	-0.3369925448382569	-0.6335343598692751
12	-0.10936867691324514	-0.3631466645067299	-0.6613376834308204
13	-0.13397645897536617	-0.38947201737064724	-0.6892474271481114
14	-0.1587531451086959	-0.41596664907323266	-0.7172527455433195
15	-0.18369964186277044	-0.4426279002022063	-0.7453419944126136
16	-0.2088169466313598	-0.46945236285520947	-0.7735027513281535
17	-0.2341060308752594	-0.4964358460182912	-0.801721838841627
18	-0.2595677273449969	-0.5235733491902373	-0.829985350036564
19	-0.28520262317916034	-0.5508590436297536	-0.8582786761138762
20	-0.31101096038701637	-0.5782862605779001	-0.8865865357292284
21	-0.3369925448382569	-0.6058474858076108	-0.9148930058318777
22	-0.3631466645067299	-0.6335343598692751	-0.9431815537825489
23	-0.38947201737064724	-0.6613376834308204	-0.9714350705528965
24	-0.41596664907323266	-0.6892474271481114	-0.9996359048313113
25	-0.4426279002022063	-0.7172527455433195	-1.027765897879476
26	-0.46945236285520947	-0.7453419944126136	-1.0558064190013905
27	-0.4964358460182912	-0.7735027513281535	-1.0837384015017963
28	-0.5235733491902373	-0.801721838841627	-1.1115423790242487
29	-0.5508590436297536	-0.829985350036564	-1.1391985221707264
30	-0.5782862605779001	-0.8582786761138762	-1.1666866753148213
31	-0.6058474858076108	-0.8865865357292284	-1.1939863935293853
32	-0.6335343598692751	-0.9148930058318777	-1.2210769795571996
33	-0.6613376834308204	-0.9431815537825489	-1.2479375207599062
34	-0.6892474271481114	-0.9714350705528965	-1.2745469259862314
